spend_sum_7d,spend_mean_7d,spend_std_7d,spend_max_7d,day_count_7d,spend_sum_30d,spend_mean_30d,spend_std_30d,spend_max_30d,day_count_30d,unique_category_count_30d,cat_spend_ratio_convenience_30d,cat_spend_ratio_cafe_30d,cat_spend_ratio_food_30d,cat_spend_ratio_transport_30d,cat_spend_ratio_shopping_30d,cat_spend_ratio_housing_30d,cat_spend_ratio_entertainment_30d,cat_spend_ratio_subscription_30d,cat_spend_ratio_other_30d,user_id,date,housing_type,label_fhi
200200.0,9100.0,7192.6730395969935,34200.0,7.0,1163400.0,12784.615384615385,29186.610369346952,263400.0,27.0,9.0,0.0490802819322674,0.0665291387313048,0.2867457452294997,0.0221763795771016,0.0673886883273164,0.4553893759669933,0.0293106412239986,0.0131511088189788,0.0102286401925391,4,2026-02-14,dorm,62.88808664259927
306400.0,9883.870967741936,12676.116653088417,57500.0,7.0,1275100.0,13145.360824742267,28858.120837502003,263400.0,27.0,9.0,0.0399968629911379,0.0766214414555721,0.2457846443416202,0.0230570151360677,0.1492431966120304,0.4154968237785271,0.0267430005489765,0.0123911850050976,0.0106658301309701,4,2026-02-21,dorm,30.105986085124968
502000.0,22818.18181818182,54022.340802533945,266700.0,7.0,1390200.0,13764.356435643564,28632.55982289337,266700.0,28.0,9.0,0.0305711408430441,0.0803481513451302,0.2235649546827794,0.0182707524097252,0.1852970795568982,0.3834700043159257,0.0445978995827938,0.0240972521939289,0.0097827650697741,4,2026-02-28,dorm,0.0
434400.0,19745.454545454544,22290.656976180675,74100.0,7.0,1526900.0,14681.73076923077,28741.914463104884,266700.0,30.0,9.0,0.0353002816163468,0.0667365249852642,0.2071517453664287,0.023577182526688,0.2083960966664483,0.3841115986639596,0.0406051476848516,0.0277031894688584,0.0064182330211539,4,2026-03-07,dorm,3.1951760336068418
172100.0,7822.727272727273,6878.155924782444,23100.0,7.0,1481600.0,14384.466019417476,28764.26031235301,266700.0,30.0,9.0,0.035097192224622,0.0603401727861771,0.1872975161987041,0.0277402807775377,0.2028212742980561,0.3669681425485961,0.0845707343412527,0.0285502159827213,0.0066144708423326,4,2026-03-14,dorm,78.72444847269361
266800.0,13340.0,20467.276320995912,95800.0,7.0,1412500.0,15521.978021978022,31096.16351092877,266700.0,30.0,9.0,0.0402831858407079,0.055646017699115,0.1670796460176991,0.0277522123893805,0.1936991150442477,0.3849203539823009,0.1003185840707964,0.023362831858407,0.0069380530973451,4,2026-03-21,dorm,56.33486725663717
457300.0,35176.92307692308,77227.36814454151,298800.0,4.0,1461600.0,16800.0,35115.27486344984,298800.0,27.0,9.0,0.0343459222769567,0.0618500273672687,0.1324575807334428,0.027367268746579,0.2439107827038861,0.393951833607006,0.081143951833607,0.0108784893267651,0.0140941434044882,4,2026-03-31,dorm,13.34183673469387
402900.0,14389.285714285714,18253.89076501841,83600.0,7.0,402900.0,14389.285714285714,18253.89076501841,83600.0,7.0,9.0,0.0632911392405063,0.0972946140481509,0.1394887068751551,0.0156366344005956,0.0766939687267312,0.4348473566641846,0.0841399851079672,0.0421940928270042,0.0464135021097046,6,2026-01-07,off_campus,10.0
162700.0,7747.619047619048,4745.987683609232,20900.0,7.0,565600.0,11542.857142857143,14520.977085244784,83600.0,14.0,9.0,0.0933521923620933,0.1011315417256011,0.1745049504950495,0.0192715700141442,0.0823903818953323,0.3097595473833097,0.1073196605374823,0.0505657708628005,0.0617043847241867,6,2026-01-14,off_campus,69.59158415841584
176900.0,8845.0,14015.115946719812,68900.0,6.0,742500.0,10760.869565217392,14428.195196737555,83600.0,20.0,9.0,0.0856565656565656,0.117037037037037,0.1893602693602693,0.0265319865319865,0.1555555555555555,0.2359595959595959,0.0899663299663299,0.0385185185185185,0.0614141414141414,6,2026-01-21,off_campus,59.54632034632035
651400.0,36188.88888888889,116032.46140096067,512900.0,4.0,1419600.0,16131.818181818182,55047.94716974745,512900.0,26.0,9.0,0.0486052409129332,0.0821358129050436,0.1372921949845026,0.0223302338686954,0.1413778529163144,0.4847140039447731,0.0312764158918005,0.0201465201465201,0.0321217244294167,6,2026-01-31,off_campus,0.0
537200.0,21488.0,28508.333097534836,96300.0,7.0,1599700.0,17774.444444444445,55614.7353797357,512900.0,26.0,9.0,0.0356941926611239,0.0741389010439457,0.1176470588235294,0.0208789147965243,0.1445896105519785,0.54266424954679,0.026567481402763,0.0210039382384197,0.0168156529349252,6,2026-02-07,off_campus,0.4721420980719699
168300.0,6233.333333333333,6232.768839561388,28200.0,7.0,1589900.0,17281.521739130436,55129.016523984,512900.0,26.0,9.0,0.0439650292471224,0.0664192716523051,0.1138436379646518,0.0281149757846405,0.1356060129567897,0.5637461475564501,0.0226429335178313,0.0189320083024089,0.0067299830177998,6,2026-02-14,off_campus,88.26260411706038
173500.0,7543.478260869565,7006.818175547272,32500.0,7.0,1570000.0,16020.408163265309,53237.91222233069,512900.0,27.0,9.0,0.050828025477707,0.0564968152866242,0.1463694267515923,0.032484076433121,0.091656050955414,0.5708917197452229,0.0190445859872611,0.023312101910828,0.0089171974522292,6,2026-02-21,off_campus,83.5859872611465
754600.0,30184.0,105373.3844194064,542500.0,6.0,1633600.0,16336.0,55684.51583699009,542500.0,27.0,9.0,0.0508080313418217,0.0540523996082272,0.1226126346718903,0.028832027424094,0.1155117531831537,0.5667850146914789,0.0183031341821743,0.0303623898139079,0.0127326150832517,6,2026-02-28,off_campus,0.0
482400.0,17228.571428571428,27750.699568310207,138700.0,7.0,1658600.0,15078.181818181818,53247.06459142424,542500.0,29.0,9.0,0.0524538767635355,0.0490775352707102,0.1679126974556855,0.0324972868684432,0.1603159290968286,0.4530929699746774,0.021584468829133,0.0363559628602435,0.0267092728807427,6,2026-03-07,off_campus,0.0
276000.0,10222.222222222224,16087.223670730098,86900.0,7.0,1730200.0,16170.093457943924,54265.27471761459,542500.0,29.0,9.0,0.0431164027280083,0.0494740492428621,0.1932724540515547,0.0238700728239509,0.1673794937001502,0.4438215235232921,0.0259507571379031,0.0275112703733672,0.0256039764189111,6,2026-03-14,off_campus,56.84908433376819
224700.0,11235.0,13170.393881733378,62500.0,7.0,1788200.0,16869.811320754718,54644.36336104769,542500.0,29.0,9.0,0.0338888267531596,0.0502740185661559,0.2226820266189464,0.0208589643216642,0.1872833016441114,0.4294262386757633,0.020187898445364,0.0184543115982552,0.0169444133765798,6,2026-03-21,off_campus,72.91578123252432
74200.0,6183.333333333333,8139.597997171331,30500.0,4.0,1781600.0,18367.01030927835,56297.70411837319,533600.0,27.0,9.0,0.0234059272563987,0.0498989672204759,0.1737763807813201,0.0263246519982038,0.2306353839245622,0.4260215536596318,0.0455208801077683,0.0112258643915581,0.0131903906600808,6,2026-03-31,off_campus,95.0
627600.0,22414.285714285717,27858.05493012382,97400.0,6.0,627600.0,22414.285714285717,27858.05493012382,97400.0,6.0,8.0,0.0108349267049075,0.0626195028680688,0.0740917782026768,0.0092415551306564,0.3205863607393244,0.4678138942001275,0.0419056724028043,0.012906309751434,0.0,7,2026-01-07,home,10.0
224600.0,9765.217391304348,16093.736526597031,78200.0,7.0,852200.0,16709.803921568626,24135.063215830647,97400.0,13.0,9.0,0.021473832433701,0.0604318235156066,0.1412813893452241,0.0183055620746303,0.3433466322459516,0.3445200657122741,0.0308613001642806,0.0225299225533912,0.0172494719549401,7,2026-01-14,home,72.3948100714118
156100.0,7805.0,6742.067561215921,31300.0,5.0,1008300.0,14201.408450704226,21148.652225946054,97400.0,18.0,9.0,0.0229098482594465,0.0842011306158881,0.1761380541505504,0.0237032629177824,0.326192601408311,0.2911831796092433,0.0317365863334325,0.029356342358425,0.0145789943469205,7,2026-01-21,home,82.89199642963405
87000.0,7250.0,5473.039984018632,20900.0,4.0,1191700.0,13095.604395604396,18968.43480997313,97400.0,24.0,9.0,0.042544264496098,0.0969203658638919,0.2307627758664093,0.0202232105395653,0.2759922799362255,0.2463707308886464,0.0268523957371821,0.030460686414366,0.0298732902576151,7,2026-01-31,home,95.0
272400.0,10896.0,17686.321946634354,83700.0,7.0,839500.0,9432.58426966292,13166.827361204085,83700.0,25.0,9.0,0.062656343061346,0.1199523525908278,0.3169743895175699,0.0366885050625372,0.1687909469922573,0.1878499106611078,0.0228707564026206,0.0418106015485408,0.0424061941631923,7,2026-02-07,home,6.2344933208542415
192400.0,8745.454545454546,11036.416054990088,54100.0,7.0,790100.0,9081.6091954023,11854.031068919296,83700.0,25.0,9.0,0.0612580685989115,0.1247943298316668,0.2914820908745728,0.0499936716871282,0.0894823440070877,0.2680673332489558,0.0429059612707252,0.0325275281609922,0.0394886723199595,7,2026-02-14,home,39.204259858607415
148500.0,6750.0,4594.042584992794,15400.0,7.0,785100.0,8723.333333333334,11489.618986043204,83700.0,27.0,9.0,0.0756591517004203,0.1100496752006113,0.2972869698127627,0.0519679021780664,0.0731117055152209,0.2697745510126098,0.0359189912113106,0.0464908928798879,0.0397401604891096,7,2026-02-21,home,57.04296086030897
171700.0,11446.666666666666,8598.284066538445,34900.0,7.0,785000.0,9345.238095238095,12128.050963836107,83700.0,28.0,9.0,0.0549044585987261,0.0919745222929936,0.2529936305732484,0.059108280254777,0.1175796178343949,0.2698089171974522,0.0639490445859872,0.0379617834394904,0.0517197452229299,7,2026-02-28,home,51.258598726114656
465900.0,13702.941176470587,17589.94507723288,77800.0,7.0,1121700.0,10997.058823529413,14552.60542593024,83700.0,30.0,9.0,0.0508157261299812,0.0772042435588838,0.2547918338236605,0.0472497102612106,0.0698047606311848,0.3721137559062137,0.0456450031202638,0.0306677364714272,0.0517072300971739,7,2026-03-07,home,0.0
206200.0,12887.5,13046.162031417516,56400.0,7.0,1013800.0,10901.075268817203,13092.626954290992,77800.0,30.0,9.0,0.04024462418623,0.0722035904517656,0.3256066285263365,0.043696981653186,0.0817715525744722,0.3015387650424146,0.0614519629118169,0.0219964490037482,0.0514894456500295,7,2026-03-14,home,48.93329199898543
123500.0,8233.333333333334,5179.789785524334,21400.0,7.0,1028400.0,11301.0989010989,13120.720082972315,77800.0,30.0,9.0,0.0466744457409568,0.0925709840528977,0.3132049786075457,0.0339362115908206,0.073026059898872,0.2972578763127187,0.0813885647607934,0.0111824192921042,0.0507584597432905,7,2026-03-21,home,83.16511085180863
85800.0,9533.333333333334,5412.536887223546,18700.0,4.0,931400.0,11498.765432098766,13455.784875806772,77800.0,27.0,9.0,0.0449860425166416,0.0747262185956624,0.3035215804165772,0.0303843676186386,0.0983465750483143,0.3282155894352587,0.0569035859995705,0.0274855056903586,0.0354305346789778,7,2026-03-31,home,93.0214116997454
492000.0,14470.588235294115,25174.538133642385,123700.0,7.0,492000.0,14470.588235294115,25174.538133642385,123700.0,7.0,8.0,0.0689024390243902,0.0524390243902439,0.0997967479674796,0.0420731707317073,0.2176829268292683,0.4447154471544715,0.05,0.024390243902439,0.0,8,2026-01-07,home,0.0
126200.0,6009.523809523809,6168.653844189435,22100.0,6.0,618200.0,11240.0,20571.91907784625,123700.0,13.0,9.0,0.0672921384665156,0.0732772565512779,0.162245228081527,0.0579100614687803,0.1903914590747331,0.3539307667421546,0.0397929472662568,0.0194111937884179,0.0357489485603364,8,2026-01-14,home,81.88103711235384
134400.0,8960.0,6075.94162798382,24500.0,7.0,752600.0,10751.42857142857,18474.397286570427,123700.0,20.0,9.0,0.0766675524847196,0.0692266808397555,0.2470103640712197,0.0540791921339356,0.1563911772521924,0.290725484985384,0.04132341217114,0.0159447249534945,0.0486314111081583,8,2026-01-21,home,76.4257241562583
37700.0,7540.0,5248.085365159374,16400.0,4.0,944600.0,10857.471264367816,17339.216279627606,123700.0,26.0,9.0,0.077916578445903,0.0609781918272284,0.2619098030912555,0.0484861316959559,0.1659961888630108,0.2316324370103747,0.0788693626932034,0.0290069870844802,0.0452043192885877,8,2026-01-31,home,95.0
483300.0,16110.0,22654.026132235304,108200.0,7.0,948000.0,11023.255813953489,15454.454271876955,108200.0,27.0,9.0,0.0598101265822784,0.0498945147679324,0.3297468354430379,0.0382911392405063,0.0715189873417721,0.3163502109704641,0.0526371308016877,0.0253164556962025,0.0564345991561181,8,2026-02-07,home,0.0
293200.0,9458.064516129032,14052.31640171478,70400.0,7.0,1097400.0,11674.468085106382,16420.433146450996,108200.0,27.0,9.0,0.0720794605431018,0.0443776198286859,0.2721888099143429,0.0345361764169856,0.1688536540914889,0.3054492436668489,0.0454711135410971,0.0284308365226899,0.0286130854747585,8,2026-02-14,home,22.36585175349528
173400.0,10200.0,11563.176848233768,42800.0,5.0,1034200.0,11491.111111111111,16678.95976269,108200.0,25.0,9.0,0.0638174434345387,0.0467027654225488,0.2287758654032102,0.0425449622896925,0.2299361825565654,0.3241152581705666,0.0099593888996325,0.0237865016437826,0.0303616321794623,8,2026-02-21,home,65.32889465977843
223700.0,9726.08695652174,10984.028618320815,50100.0,7.0,1173600.0,11619.80198019802,16480.429556799478,108200.0,26.0,9.0,0.0524880708929788,0.0512099522835719,0.2338104976141786,0.0432856169052488,0.2026244035446489,0.285616905248807,0.0907464212678936,0.0134628493524199,0.0267552828902522,8,2026-02-28,home,47.49306164183465
487200.0,15225.0,16025.156005480883,66500.0,7.0,1251400.0,11480.733944954129,13864.610596199973,70400.0,28.0,9.0,0.0529007511587022,0.0667252677001758,0.2396515902189547,0.0391561451174684,0.2732939108198817,0.1689307975067923,0.085104682755314,0.028847690586543,0.0453891641361674,8,2026-03-07,home,0.0
605300.0,24212.0,55381.761040978105,281900.0,7.0,1522400.0,14638.46153846154,30045.83136224592,281900.0,28.0,9.0,0.0507094062007356,0.0618102995270625,0.2231345244351024,0.0281135049921177,0.3817656332107199,0.1121255911718339,0.0916973200210194,0.0133342091434576,0.0373095112979506,8,2026-03-14,home,0.0
256500.0,12825.0,12697.002599038877,51400.0,7.0,1576800.0,15458.823529411764,30368.438056450417,281900.0,29.0,9.0,0.0428716387620497,0.0681126331811263,0.250126839167935,0.0216260781329274,0.3673896499238965,0.1082572298325723,0.0988711314053779,0.0197869101978691,0.0229578893962455,8,2026-03-21,home,58.88943248532289
69600.0,5353.846153846154,3545.010661721058,11600.0,4.0,1477400.0,15230.927835051549,30845.779877521727,281900.0,27.0,9.0,0.0494111276566941,0.0664681196696899,0.2519967510491404,0.0224719101123595,0.3921077568701773,0.1155408149451739,0.0481250846080953,0.0293759306890483,0.0245025043996209,8,2026-03-31,home,95.0
306900.0,12276.0,19690.368813204084,86800.0,6.0,306900.0,12276.0,19690.368813204084,86800.0,6.0,8.0,0.0560443141088302,0.0560443141088302,0.0990550667970022,0.0361681329423264,0.0540892798957315,0.5734767025089605,0.1006842619745845,0.0244379276637341,0.0,10,2026-01-07,off_campus,22.857142857142847
215100.0,7170.0,9029.918788855928,42000.0,7.0,522000.0,9490.90909090909,15072.22940289703,86800.0,13.0,9.0,0.0329501915708812,0.0952107279693486,0.1628352490421455,0.0432950191570881,0.1741379310344827,0.3371647509578544,0.085823754789272,0.0331417624521072,0.0354406130268199,10,2026-01-14,off_campus,32.86945812807882
148100.0,7794.736842105263,4135.274914072636,14900.0,7.0,670100.0,9055.405405405403,13182.709210664694,86800.0,20.0,9.0,0.0511863900910311,0.111774362035517,0.2142963736755708,0.044620205939412,0.1532607073571109,0.2626473660647664,0.0865542456349798,0.0258170422325026,0.049843306969109,10,2026-01-21,off_campus,59.9076896838425
568300.0,43715.38461538462,110306.29974445525,423900.0,4.0,1330400.0,13172.277227722772,42819.85779456662,423900.0,26.0,9.0,0.0450240529164161,0.0626879134095009,0.1716025255562236,0.033749248346362,0.1282321106434155,0.4509170174383644,0.0556975345760673,0.019392663860493,0.0326969332531569,10,2026-01-31,off_campus,0.0
326600.0,13608.333333333334,18595.875812185404,67200.0,7.0,1357700.0,13442.574257425742,42658.39753790468,423900.0,27.0,9.0,0.0430139206010164,0.0645208809015246,0.1811887751344185,0.0338808278706636,0.1134271193930912,0.4667452309052073,0.0369006407895705,0.0282831258746409,0.0320394785298666,10,2026-02-07,off_campus,25.8745357169162
197700.0,8986.363636363636,13014.268234747216,62800.0,7.0,1306000.0,14511.111111111111,45241.39069589666,423900.0,27.0,9.0,0.039969372128637,0.0480091883614088,0.1855283307810107,0.036906584992343,0.0669218989280245,0.5333078101071975,0.036906584992343,0.0274885145482388,0.0249617151607963,10,2026-02-14,off_campus,71.6112448042004
198700.0,7359.259259259259,6947.382094704571,35800.0,6.0,1366400.0,13942.857142857143,43518.47367521531,423900.0,26.0,9.0,0.0438378220140515,0.0415690866510538,0.1772540983606557,0.039885831381733,0.1022394613583138,0.5097336065573771,0.0256147540983606,0.0339578454332552,0.025907494145199,10,2026-02-21,off_campus,68.92418032786885
876600.0,28277.41935483871,89439.37110142093,496200.0,7.0,1599600.0,15380.76923076923,50874.88627264377,496200.0,27.0,9.0,0.0338209552388097,0.0526381595398849,0.1704801200300075,0.0326956739184796,0.1542260565141285,0.4806201550387597,0.0284446111527881,0.0290072518129532,0.0180670167541885,10,2026-02-28,off_campus,0.0
194800.0,7492.307692307692,11198.932747121762,49800.0,7.0,1628700.0,14162.608695652174,48489.047550195726,496200.0,29.0,9.0,0.0384969607662553,0.0647755878921839,0.162153865045742,0.0354884263523055,0.1514704979431448,0.4719715110210597,0.036348007613434,0.0215509301897218,0.0177442131761527,10,2026-03-07,off_campus,71.052022208773
426200.0,13748.387096774191,21008.997626481632,112600.0,7.0,1719800.0,14213.223140495867,47714.96281449064,496200.0,29.0,9.0,0.0387835794859867,0.0625072682870101,0.1651354808698686,0.029829049889522,0.1864751715315734,0.4062681707175253,0.0518664961041981,0.0284916850796604,0.0306430980346551,10,2026-03-14,off_campus,1.4878806505739703
202500.0,10125.0,17179.053379042747,83500.0,7.0,1734100.0,15079.130434782608,49261.5053798332,496200.0,30.0,9.0,0.0324087422870653,0.0754858428002998,0.1478000115333602,0.0310247390577244,0.2029294735021048,0.4029179401418603,0.0514387866905022,0.025604059742806,0.0303904042442765,10,2026-03-21,off_campus,72.44647285129379
38900.0,4862.5,4278.416032832712,13500.0,4.0,1318500.0,14489.010989010989,44197.686405933535,404500.0,27.0,9.0,0.0415623814941221,0.0857792946530147,0.1257489571482745,0.0264694728858551,0.1449374288964732,0.4603716344330679,0.0576412590064467,0.0336746302616609,0.0238149412210845,10,2026-03-31,off_campus,95.0
674500.0,24981.48148148148,39007.407055745454,176400.0,7.0,674500.0,24981.48148148148,39007.407055745454,176400.0,7.0,7.0,0.0160118606375092,0.0429948109710896,0.1243884358784284,0.0083024462564862,0.4757598220904374,0.3120830244625648,0.020459599703484,0.0,0.0,11,2026-01-07,home,14.285714285714278
234800.0,9392.0,7016.433281946034,29500.0,7.0,909300.0,17486.53846153846,29570.027892381386,176400.0,14.0,9.0,0.0247443088089739,0.0439898823270647,0.2329264269218079,0.0261739799846035,0.3706147586055207,0.2639392939623886,0.0151765094028373,0.0114373694050368,0.0109974705817661,11,2026-01-14,home,72.45369279351463
410800.0,18672.727272727272,35605.99007085212,172800.0,7.0,1320100.0,17839.18918918919,31490.272275597024,176400.0,21.0,9.0,0.0430270434058025,0.0415877585031437,0.2526323763351261,0.0208317551700628,0.4244375426104083,0.1818044087569123,0.0202257404742065,0.0078781910461328,0.0075751836982046,11,2026-01-21,home,31.30877530922983
169700.0,14141.666666666666,18794.877774424487,72500.0,4.0,1513600.0,16102.127659574468,28907.93522334862,176400.0,27.0,9.0,0.0414244186046511,0.0506078224101479,0.2609011627906977,0.0209434460887949,0.3952167019027484,0.1585623678646934,0.0176400634249471,0.0138081395348837,0.0408958773784355,11,2026-01-31,home,84.83294321957112
523500.0,18696.42857142857,27773.28472449298,125800.0,7.0,1353500.0,14711.95652173913,24822.101137246114,172800.0,27.0,9.0,0.0526043590690801,0.0670853343184336,0.287920206871075,0.0220169929811599,0.2860731437015146,0.1970446989287033,0.0189878093830809,0.0225341706686368,0.0457332840783154,11,2026-02-07,home,0.0
128700.0,7150.0,4311.25787264511,16400.0,5.0,1292500.0,14687.5,25324.120789279143,172800.0,25.0,9.0,0.0500580270793036,0.0808510638297872,0.2504448742746615,0.0172533849129593,0.2871179883945841,0.2063442940038684,0.0314893617021276,0.0235976789168278,0.05284332688588,11,2026-02-14,home,92.44620060790274
71700.0,5121.428571428572,2872.325730491028,10400.0,6.0,929100.0,11760.759493670888,19172.53057207351,125800.0,24.0,9.0,0.0501560650091486,0.1097836616080077,0.2210741577871058,0.0264772360348724,0.159078678290819,0.2870519857927026,0.0400387471746851,0.0328274674416101,0.0735120008610483,11,2026-02-21,home,95.0
181700.0,8259.09090909091,10757.350936617886,51400.0,6.0,905600.0,11043.90243902439,18202.17822371935,125800.0,24.0,9.0,0.0577517667844523,0.1244478798586572,0.2558524734982332,0.0313604240282685,0.1399072438162544,0.2945008833922261,0.041077738515901,0.0369920494699646,0.0181095406360424,11,2026-02-28,home,59.48920999495205
512800.0,17682.758620689656,25126.796644844948,110600.0,7.0,1046500.0,11375.0,17491.448997824,110600.0,26.0,9.0,0.0573339703774486,0.1100812231247013,0.2906832298136646,0.02876254180602,0.1252747252747252,0.3010989010989011,0.0581939799331103,0.0129001433349259,0.0156712852365026,11,2026-03-07,home,0.0
137900.0,6268.181818181818,3141.4221393902544,13700.0,6.0,985500.0,10373.684210526317,15790.038235521291,110600.0,27.0,9.0,0.0730593607305936,0.1092846270928462,0.3141552511415525,0.0285134449518011,0.1469304921359716,0.2426179604261796,0.0550989345509893,0.0136986301369863,0.0166412988330796,11,2026-03-14,home,73.02891933028918
186900.0,9345.0,7419.465951131523,29900.0,7.0,1034400.0,10888.421052631578,15962.705635046204,110600.0,28.0,9.0,0.0848801237432328,0.1257733952049497,0.2374323279195669,0.0301624129930394,0.1688901778808971,0.2311484918793503,0.0659319412219644,0.0355761794276875,0.0202049497293116,11,2026-03-21,home,56.435614849187935
