spend_sum_7d,spend_mean_7d,spend_std_7d,spend_max_7d,day_count_7d,spend_sum_30d,spend_mean_30d,spend_std_30d,spend_max_30d,day_count_30d,unique_category_count_30d,cat_spend_ratio_convenience_30d,cat_spend_ratio_cafe_30d,cat_spend_ratio_food_30d,cat_spend_ratio_transport_30d,cat_spend_ratio_shopping_30d,cat_spend_ratio_housing_30d,cat_spend_ratio_entertainment_30d,cat_spend_ratio_subscription_30d,cat_spend_ratio_other_30d,user_id,date,housing_type,label_fhi
314900.0,18523.529411764703,30549.122051729864,128300.0,7.0,1181600.0,13427.272727272728,20823.49922166567,128300.0,29.0,8.0,0.0517095463777928,0.0765910629654705,0.1933818551117129,0.0260663507109004,0.3531651997291807,0.2213100880162491,0.0333446174678402,0.044431279620853,0.0,3,2026-03-21,home,29.49027952413192
42800.0,7133.333333333333,1967.7962857527252,9400.0,4.0,1105400.0,14544.736842105263,22066.98173347422,128300.0,27.0,9.0,0.0540075990591641,0.0554550388999457,0.1904288040528315,0.0205355527410892,0.3578795006332549,0.2365659489777456,0.0356432060792473,0.0370001809299801,0.0124841686267414,3,2026-03-31,home,95.0
488400.0,18088.88888888889,27882.509230477342,132500.0,6.0,488400.0,18088.88888888889,27882.509230477342,132500.0,6.0,9.0,0.0323505323505323,0.0606060606060606,0.1302211302211302,0.0247747747747747,0.4393939393939394,0.2184684684684684,0.0339885339885339,0.029074529074529,0.0311220311220311,12,2026-01-07,off_campus,14.285714285714292
141000.0,10846.153846153846,8746.130167074369,31200.0,7.0,629400.0,15735.0,23688.32571120213,132500.0,13.0,9.0,0.0376549094375595,0.0835716555449634,0.1855735621226565,0.021290117572291,0.3409596441054973,0.2190975532252939,0.0651414045122338,0.0225611693676517,0.0241499841118525,12,2026-01-14,off_campus,91.59607789731716
177500.0,5725.806451612903,4978.014096970378,24200.0,7.0,806900.0,11364.788732394369,18750.910577638017,132500.0,20.0,9.0,0.0477134713099516,0.0996405998264964,0.2525715702069649,0.0404015367455694,0.2659561283926137,0.170900979055645,0.0618416160614698,0.0421365720659313,0.0188375263353575,12,2026-01-21,off_campus,63.06393074022272
134500.0,7911.764705882353,6007.3369212832695,22200.0,4.0,1526100.0,15109.90099009901,47253.75883199741,459400.0,27.0,9.0,0.0401022213485354,0.0616604416486468,0.2186619487582727,0.027455605792543,0.1551012384509534,0.3913898171810497,0.065788611493349,0.0298800864949872,0.0099600288316624,12,2026-01-31,off_campus,91.85093656098178
193000.0,17545.454545454544,21013.128521187267,77300.0,5.0,1198200.0,14612.19512195122,50427.32609540842,459400.0,25.0,8.0,0.043148055416458,0.0538307461191787,0.2541311967951928,0.0264563511934568,0.0184443331664162,0.4934902353530295,0.0699382406943748,0.0405608412618928,0.0,12,2026-02-07,off_campus,73.3936619214536
252500.0,10978.260869565218,25364.387162040013,129100.0,7.0,1332800.0,14646.153846153846,49447.52642774445,459400.0,25.0,8.0,0.0697028811524609,0.0532713085234093,0.2010054021608643,0.0270858343337334,0.1134453781512605,0.4436524609843937,0.0482442977190876,0.0435924369747899,0.0,12,2026-02-14,off_campus,56.11419567827131
316800.0,9900.0,11175.92278069243,52100.0,7.0,1450600.0,15431.91489361702,48869.29639738776,459400.0,25.0,9.0,0.0701089204467117,0.0552874672549289,0.1828898386874397,0.0210947194264442,0.1420791396663449,0.4076244312698194,0.0384668413070453,0.0264028677788501,0.0560457741624155,12,2026-02-21,off_campus,42.019066002245374
675700.0,32176.19047619048,106953.18915863056,509600.0,7.0,1438000.0,16528.735632183907,55825.8188280894,509600.0,26.0,9.0,0.0549374130737134,0.0673157162726008,0.1451321279554937,0.0219054242002781,0.1279554937413073,0.446105702364395,0.0351877607788595,0.018567454798331,0.0828929068150208,12,2026-02-28,off_campus,0.0
389900.0,16952.17391304348,19937.85714283296,73400.0,7.0,1634900.0,16514.141414141413,52744.47648825804,509600.0,28.0,9.0,0.0518686158174811,0.0625114685913511,0.1325463331090586,0.0240993332925561,0.1444125022937182,0.4353171447794972,0.0462413603278488,0.0146797969294758,0.0883234448590127,12,2026-03-07,off_campus,28.813994739739428
420300.0,16165.384615384615,26697.8959457294,92000.0,7.0,1850200.0,16820.0,50404.70540805419,509600.0,30.0,9.0,0.0513458004540049,0.0502107880229164,0.1377688898497459,0.0305372392173819,0.2020862609447627,0.3846611177170035,0.053615825316182,0.0078369905956112,0.0819370878823911,12,2026-03-14,off_campus,22.90810259894684
156700.0,7122.727272727273,5664.71790344584,22600.0,7.0,1804800.0,17188.571428571428,51400.95666014624,509600.0,30.0,9.0,0.0418328900709219,0.042220744680851,0.1233931737588652,0.0363475177304964,0.214594414893617,0.3943373226950354,0.0723625886524822,0.012854609929078,0.0620567375886524,12,2026-03-21,off_campus,90.92918882978724
621500.0,36558.82352941176,123108.18799558825,528800.0,4.0,1676800.0,17110.20408163265,54971.06379778721,528800.0,27.0,9.0,0.0517652671755725,0.0295205152671755,0.1192151717557251,0.0379890267175572,0.2182729007633587,0.4358897900763359,0.0511092557251908,0.0251669847328244,0.0310710877862595,12,2026-03-31,off_campus,0.0
450800.0,16100.0,24041.63056034261,118700.0,7.0,450800.0,16100.0,24041.63056034261,118700.0,7.0,9.0,0.0370452528837622,0.0261756876663708,0.1433007985803016,0.0350488021295474,0.0678793256433007,0.4866903283052351,0.1111357586512866,0.0678793256433007,0.0248447204968944,15,2026-01-07,off_campus,10.0
227700.0,11385.0,15937.072347203548,75200.0,7.0,678500.0,14135.416666666666,21175.44263196693,118700.0,14.0,9.0,0.0434782608695652,0.0448047162859248,0.1796610169491525,0.0331613854089904,0.1559322033898305,0.3674281503316138,0.0857774502579218,0.073249815770081,0.0165070007369196,15,2026-01-14,off_campus,60.9636803874092
205000.0,8541.666666666666,8772.2059496014,36000.0,6.0,883500.0,12270.833333333334,18208.151696271765,118700.0,20.0,9.0,0.0816072439162422,0.0590831918505942,0.1930956423316355,0.0361063950198075,0.1958121109224674,0.2821731748726655,0.0796830786644029,0.0562535370684776,0.0161856253537068,15,2026-01-21,off_campus,58.40164928450158
753600.0,57969.230769230766,142265.74475318193,543400.0,4.0,1668500.0,19178.16091954023,59736.08514024125,543400.0,26.0,9.0,0.0514234342223554,0.0440515433023673,0.106862451303566,0.0198981120767156,0.2125262211567276,0.4750973928678453,0.0392568175007491,0.0297872340425531,0.0210967935271201,15,2026-01-31,off_campus,0.0
389100.0,14411.111111111111,19178.15758604204,88100.0,7.0,1634800.0,18164.444444444445,58264.76219448808,543400.0,26.0,9.0,0.0578664056765353,0.0357230242231465,0.1382432101786151,0.0196965989723513,0.2318938096403229,0.4448250550526058,0.0339491069243944,0.0116833863469537,0.0261194029850746,15,2026-02-07,off_campus,38.19584746058933
214500.0,13406.25,16478.45065342916,65700.0,6.0,1617400.0,19254.761904761905,60088.73875314168,543400.0,25.0,9.0,0.0537282057623346,0.0396315073574873,0.1291579077531841,0.0141585260294299,0.2070607147273401,0.4902312353159391,0.0293062940521825,0.0072338320761716,0.0294917769259305,15,2026-02-14,off_campus,82.25670829726722
155100.0,7385.714285714285,6964.623923411646,29300.0,6.0,1608200.0,19145.23809523809,60109.50999309492,543400.0,25.0,9.0,0.0331426439497574,0.0348837209302325,0.1516602412635244,0.013804253202338,0.1888446710608133,0.4930356920780997,0.0476930730008705,0.0072752145255565,0.0296604899888073,15,2026-02-21,off_campus,95.28043775649796
815800.0,31376.92307692308,84068.45794530654,423400.0,7.0,1574500.0,17494.444444444445,47927.01247408769,423400.0,26.0,9.0,0.0315655763734518,0.0454112416640203,0.1663385201651318,0.0182280088917116,0.2339790409653858,0.4273737694506192,0.0398856779930136,0.0201968879009209,0.0170212765957446,15,2026-02-28,off_campus,0.0
414700.0,13823.333333333334,15564.696877513832,75300.0,7.0,1845800.0,17413.20754716981,44699.82920796315,423400.0,28.0,9.0,0.0382489977245638,0.0454545454545454,0.1638855780691299,0.0217791743417488,0.2154079531910283,0.4233394733990681,0.0511973128182901,0.0172283020912341,0.0234586629103911,15,2026-03-07,off_campus,27.9346160395028
213200.0,10660.0,14635.313457524577,58300.0,7.0,1671200.0,16225.2427184466,44652.18053894833,423400.0,29.0,9.0,0.0384753470560076,0.0598372426998563,0.1714935375777884,0.0262685495452369,0.2203207276208712,0.3821804691239828,0.0536740067017711,0.0120272857826711,0.0357228338918142,15,2026-03-14,off_campus,73.68563222321
379200.0,11152.941176470587,16001.67703148858,75100.0,7.0,1848500.0,16214.912280701754,43132.86944717093,423400.0,30.0,9.0,0.0348931566134703,0.0564782255883148,0.1937246416012983,0.0307817149039761,0.246091425480119,0.345523397349202,0.0376521503922099,0.0259670002704895,0.0288882878009196,15,2026-03-21,off_campus,29.7747980988446
496100.0,49610.0,122793.9041646612,417400.0,3.0,1536000.0,15360.0,42957.52786183116,417400.0,26.0,9.0,0.0380208333333333,0.053515625,0.2482421875,0.0327473958333333,0.1339192708333333,0.4119140625,0.0287109375,0.0181640625,0.034765625,15,2026-03-31,off_campus,0.0
323800.0,17988.88888888889,19014.66945074217,61800.0,7.0,323800.0,17988.88888888889,19014.66945074217,61800.0,7.0,7.0,0.0172946263125386,0.0265596046942557,0.2510809141445336,0.0089561457689932,0.0,0.5370599135268684,0.1226065472513897,0.0364422483014206,0.0,29,2026-01-07,dorm,52.85714285714286
312300.0,14871.42857142857,22326.79668783984,84800.0,7.0,636100.0,16310.25641025641,20921.36430899377,84800.0,14.0,9.0,0.0558088350888225,0.0374155007074359,0.2428863386260022,0.0128910548655871,0.1259235969187234,0.4066970602106587,0.0624115705077817,0.039930828486087,0.0160352145889011,29,2026-01-14,dorm,47.93945246704247
174600.0,10270.588235294115,10239.127071356766,43500.0,7.0,810700.0,14476.785714285714,18557.14139654124,84800.0,21.0,9.0,0.0552608856543727,0.0624151967435549,0.2751942765511286,0.0209695325027753,0.1741704699642284,0.3191069446157641,0.0489700259035401,0.0313309485629702,0.0125817195016652,29,2026-01-21,dorm,78.31133588257062
374400.0,26742.85714285714,65963.32004862047,263100.0,4.0,1193600.0,15705.263157894737,33050.04138359079,263100.0,27.0,9.0,0.0493465147453083,0.0599865951742627,0.1719168900804289,0.0228719839142091,0.1514745308310991,0.4371648793565684,0.0588974530831099,0.032171581769437,0.0161695710455764,29,2026-01-31,dorm,27.832248180773647
411100.0,14682.142857142857,25812.15181116152,131600.0,7.0,1210200.0,14237.64705882353,32542.33794873303,263100.0,27.0,9.0,0.0366881507188894,0.0518922492150057,0.1920343744835564,0.0337134357957362,0.1493967939183606,0.4575276813749793,0.0341265906461741,0.0286729466203933,0.0159477772269046,29,2026-02-07,dorm,6.253629860471705
217600.0,9066.666666666666,10059.35164687842,45800.0,7.0,1199700.0,13632.954545454546,31519.56723280617,263100.0,27.0,9.0,0.0398432941568725,0.0505959823289155,0.1477869467366841,0.0484287738601316,0.1017754438609652,0.4840376760856881,0.0871884637826123,0.0250062515628907,0.0153371676252396,29,2026-02-14,dorm,61.59432715321688
115600.0,6800.0,2710.1117841065043,10700.0,6.0,1157000.0,13147.727272727272,31277.70763394771,263100.0,26.0,9.0,0.0331028522039758,0.0489196197061365,0.165600691443388,0.0441659464131374,0.0527225583405358,0.5019014693171997,0.0904062229904926,0.0472774416594641,0.0159031979256698,29,2026-02-21,dorm,92.31831090258056
628300.0,22439.285714285717,48221.29300931069,260900.0,7.0,1372600.0,14150.515463917523,30424.41072191102,260900.0,27.0,9.0,0.0298703191024333,0.0507066880373014,0.2133177910534751,0.0416727378697362,0.1596969255427655,0.4214629170916509,0.0461168585166836,0.0303803001602797,0.0067754626256739,29,2026-02-28,dorm,0.0
309600.0,12900.0,18502.522350569758,80800.0,7.0,1487600.0,14442.718446601944,30198.33018575872,260900.0,29.0,9.0,0.0421484269965044,0.0461145469212153,0.2101371336380747,0.0402662005915568,0.1473514385587523,0.4085103522452272,0.0657434794299542,0.0334767410594245,0.0062516805592901,29,2026-03-07,dorm,38.12968155802251
693300.0,23110.0,29915.897111736427,108100.0,7.0,1788500.0,17197.115384615383,31767.94603881636,260900.0,29.0,8.0,0.0366228683254123,0.0461839530332681,0.1685211070729661,0.0255521386636846,0.3582331562762091,0.3174727425216662,0.0290746435560525,0.0183393905507408,0.0,29,2026-03-14,dorm,0.0
248500.0,6716.216216216216,6235.18843918686,33300.0,7.0,1894100.0,15653.719008264465,29854.96910706581,260900.0,29.0,8.0,0.0323108600390686,0.0444538303151892,0.1949210706932052,0.0342114988648962,0.3558418246132728,0.2997729792513595,0.0182144554141808,0.0202734808088274,0.0,29,2026-03-21,dorm,61.96504936381395
334300.0,23878.571428571428,64970.11597178933,257900.0,4.0,1627900.0,15073.148148148148,30699.78165708784,257900.0,26.0,9.0,0.0240801032004422,0.0455187665089993,0.1828736408870323,0.0361815836353584,0.2925241108176178,0.3469500583573929,0.0394373118741937,0.0235886725228822,0.0088457521960808,29,2026-03-31,dorm,34.94923345589848
